Symbol,PN,Type,Date,Volatility
GC,N/A,QMLE-Trade,1996-5-17,0.00578747
GC,N/A,QMLE-Trade,1996-5-21,0.0189001
GC,N/A,QMLE-Trade,1996-5-24,0.0442196
GC,N/A,QMLE-Trade,1996-5-28,0.0370604
GC,N/A,QMLE-Trade,1996-5-29,0.00837984
GC,N/A,QMLE-Trade,1996-5-30,0.000110228
GC,N/A,QMLE-Trade,1996-5-31,0.0145867
GC,N/A,QMLE-Trade,1996-6-3,0.0368991
GC,N/A,QMLE-Trade,1996-6-5,0.0737023
GC,N/A,QMLE-Trade,1996-6-6,0.0570522
GC,N/A,QMLE-Trade,1996-6-7,0.0253457
GC,N/A,QMLE-Trade,1996-6-12,0.00887883
GC,N/A,QMLE-Trade,1996-6-14,0.0350085
GC,N/A,QMLE-Trade,1996-6-17,0.0572059
GC,N/A,QMLE-Trade,1996-6-21,0.0453729
GC,N/A,QMLE-Trade,1996-6-24,0.103657
GC,N/A,QMLE-Trade,1996-6-27,0.0640637
GC,N/A,QMLE-Trade,1996-6-28,0.0524596
GC,N/A,QMLE-Trade,1996-7-2,0.0155515
GC,N/A,QMLE-Trade,1996-7-8,0.00131061
GC,N/A,QMLE-Trade,1996-7-9,0.0410121
GC,N/A,QMLE-Trade,1996-7-10,0.0413648
GC,N/A,QMLE-Trade,1996-7-11,0.0465338
GC,N/A,QMLE-Trade,1996-7-12,0.0575988
GC,N/A,QMLE-Trade,1996-7-15,0.0567391
GC,N/A,QMLE-Trade,1996-7-16,0.0799194
GC,N/A,QMLE-Trade,1996-7-17,0.00923532
GC,N/A,QMLE-Trade,1996-7-18,0.0134441
GC,N/A,QMLE-Trade,1996-7-19,0.034371
GC,N/A,QMLE-Trade,1996-7-23,0.0522882
GC,N/A,QMLE-Trade,1996-7-24,0.0551257
GC,N/A,QMLE-Trade,1996-7-25,0.00302782
GC,N/A,QMLE-Trade,1996-7-30,0.00193092
GC,N/A,QMLE-Trade,1996-7-31,0.0817697
GC,N/A,QMLE-Trade,1996-8-1,0.0308839
GC,N/A,QMLE-Trade,1996-8-2,0.0371877
GC,N/A,QMLE-Trade,1996-8-5,0.0307027
GC,N/A,QMLE-Trade,1996-8-7,0.00100777
GC,N/A,QMLE-Trade,1996-8-8,0.00352839
GC,N/A,QMLE-Trade,1996-8-27,0.00929984
GC,N/A,QMLE-Trade,1996-9-3,0.0530422
GC,N/A,QMLE-Trade,1996-9-4,0.0351314
GC,N/A,QMLE-Trade,1996-9-10,0.042881
GC,N/A,QMLE-Trade,1996-9-11,0.0179993
GC,N/A,QMLE-Trade,1996-9-12,0.0375454
GC,N/A,QMLE-Trade,1996-9-16,0.0231932
GC,N/A,QMLE-Trade,1996-9-24,0.0379493
GC,N/A,QMLE-Trade,1996-9-25,0.0462602
GC,N/A,QMLE-Trade,1996-9-26,0.0429258
GC,N/A,QMLE-Trade,1996-9-27,0.0220586
GC,N/A,QMLE-Trade,1996-9-30,0.0606536
GC,N/A,QMLE-Trade,1996-10-1,0.00986868
GC,N/A,QMLE-Trade,1996-10-2,0.0404285
GC,N/A,QMLE-Trade,1996-10-3,0.000970803
GC,N/A,QMLE-Trade,1996-10-4,0.00054668
GC,N/A,QMLE-Trade,1996-10-9,0.022422
GC,N/A,QMLE-Trade,1996-10-11,0.0274137
GC,N/A,QMLE-Trade,1996-10-21,0.131636
GC,N/A,QMLE-Trade,1996-10-22,0.0791248
GC,N/A,QMLE-Trade,1996-10-23,0.00822696
GC,N/A,QMLE-Trade,1996-10-24,0.0493588
GC,N/A,QMLE-Trade,1996-10-25,0.0295514
GC,N/A,QMLE-Trade,1996-10-29,0.088786
GC,N/A,QMLE-Trade,1996-10-31,0.09859
GC,N/A,QMLE-Trade,1996-11-1,0.0165711
GC,N/A,QMLE-Trade,1996-11-4,0.020548
GC,N/A,QMLE-Trade,1996-11-5,0.00289965
GC,N/A,QMLE-Trade,1996-11-6,0.0738589
GC,N/A,QMLE-Trade,1996-11-7,0.0640261
GC,N/A,QMLE-Trade,1996-11-11,0.0919706
GC,N/A,QMLE-Trade,1996-11-12,0.0372927
GC,N/A,QMLE-Trade,1996-11-14,0.150687
GC,N/A,QMLE-Trade,1996-11-15,0.0470624
GC,N/A,QMLE-Trade,1996-11-18,0.0298921
GC,N/A,QMLE-Trade,1996-11-19,0.0357976
GC,N/A,QMLE-Trade,1996-11-20,0.0217923
GC,N/A,QMLE-Trade,1996-11-21,0.118652
GC,N/A,QMLE-Trade,1996-11-22,0.0176144
GC,N/A,QMLE-Trade,1996-11-25,0.0481313
GC,N/A,QMLE-Trade,1996-11-26,0.0365726
GC,N/A,QMLE-Trade,1996-11-27,0.056289
GC,N/A,QMLE-Trade,1996-12-2,0.130369
GC,N/A,QMLE-Trade,1996-12-3,0.0771031
GC,N/A,QMLE-Trade,1996-12-4,0.0601609
GC,N/A,QMLE-Trade,1996-12-5,0.0758773
GC,N/A,QMLE-Trade,1996-12-6,0.110355
GC,N/A,QMLE-Trade,1996-12-9,0.0749882
GC,N/A,QMLE-Trade,1996-12-10,0.0363241
GC,N/A,QMLE-Trade,1996-12-11,0.00258341
GC,N/A,QMLE-Trade,1996-12-13,0.0351246
GC,N/A,QMLE-Trade,1996-12-17,0.0231201
GC,N/A,QMLE-Trade,1996-12-18,0.0236296
GC,N/A,QMLE-Trade,1997-1-3,0.0773719
GC,N/A,QMLE-Trade,1997-1-6,0.115009
GC,N/A,QMLE-Trade,1997-1-7,0.041745
GC,N/A,QMLE-Trade,1997-1-8,0.107941
GC,N/A,QMLE-Trade,1997-1-9,0.208209
GC,N/A,QMLE-Trade,1997-1-10,0.0438586
GC,N/A,QMLE-Trade,1997-1-13,0.0106681
GC,N/A,QMLE-Trade,1997-1-14,0.18074
GC,N/A,QMLE-Trade,1997-1-15,0.0451678
GC,N/A,QMLE-Trade,1997-1-16,0.0511078
GC,N/A,QMLE-Trade,1997-1-17,0.00527948
GC,N/A,QMLE-Trade,1997-1-20,0.100812
GC,N/A,QMLE-Trade,1997-1-22,0.107835
GC,N/A,QMLE-Trade,1997-1-23,0.0893474
GC,N/A,QMLE-Trade,1997-1-24,0.0893826
GC,N/A,QMLE-Trade,1997-1-27,0.178162
GC,N/A,QMLE-Trade,1997-1-28,0.0787724
GC,N/A,QMLE-Trade,1997-1-29,0.0644648
GC,N/A,QMLE-Trade,1997-1-30,0.17495
GC,N/A,QMLE-Trade,1997-1-31,0.00193482
GC,N/A,QMLE-Trade,1997-2-3,0.16475
GC,N/A,QMLE-Trade,1997-2-4,0.121894
GC,N/A,QMLE-Trade,1997-2-5,0.0963153
GC,N/A,QMLE-Trade,1997-2-6,0.0962696
GC,N/A,QMLE-Trade,1997-2-7,0.320202
GC,N/A,QMLE-Trade,1997-2-10,0.0742913
GC,N/A,QMLE-Trade,1997-2-11,0.0578719
GC,N/A,QMLE-Trade,1997-2-12,0.285495
GC,N/A,QMLE-Trade,1997-2-13,0.221307
GC,N/A,QMLE-Trade,1997-2-14,0.109584
GC,N/A,QMLE-Trade,1997-2-18,0.108374
GC,N/A,QMLE-Trade,1997-2-19,0.0591462
GC,N/A,QMLE-Trade,1997-2-20,0.26876
GC,N/A,QMLE-Trade,1997-2-21,0.0328027
GC,N/A,QMLE-Trade,1997-2-24,0.000597815
GC,N/A,QMLE-Trade,1997-2-25,0.0754463
GC,N/A,QMLE-Trade,1997-2-26,0.00481216
GC,N/A,QMLE-Trade,1997-2-27,0.221049
GC,N/A,QMLE-Trade,1997-2-28,0.0932063
GC,N/A,QMLE-Trade,1997-3-3,0.0566004
GC,N/A,QMLE-Trade,1997-3-4,0.105457
GC,N/A,QMLE-Trade,1997-3-5,0.292544
GC,N/A,QMLE-Trade,1997-3-6,0.0545614
GC,N/A,QMLE-Trade,1997-3-7,0.118508
GC,N/A,QMLE-Trade,1997-3-10,0.0546014
GC,N/A,QMLE-Trade,1997-3-11,0.0553543
GC,N/A,QMLE-Trade,1997-3-12,0.0736819
GC,N/A,QMLE-Trade,1997-3-13,0.0734582
GC,N/A,QMLE-Trade,1997-3-14,0.0431179
GC,N/A,QMLE-Trade,1997-3-17,0.224029
GC,N/A,QMLE-Trade,1997-3-18,0.125299
GC,N/A,QMLE-Trade,1997-3-19,0.000707204
GC,N/A,QMLE-Trade,1997-3-20,0.000543378
GC,N/A,QMLE-Trade,1997-3-21,0.00164822
GC,N/A,QMLE-Trade,1997-3-24,0.0826998
GC,N/A,QMLE-Trade,1997-3-25,0.168493
GC,N/A,QMLE-Trade,1997-3-26,0.15095
GC,N/A,QMLE-Trade,1997-3-27,0.0756948
GC,N/A,QMLE-Trade,1997-3-31,0.0211485
GC,N/A,QMLE-Trade,1997-4-1,0.00194077
GC,N/A,QMLE-Trade,1997-4-2,0.0974928
GC,N/A,QMLE-Trade,1997-4-3,0.00480247
GC,N/A,QMLE-Trade,1997-4-4,0.0236755
GC,N/A,QMLE-Trade,1997-4-7,0.0409329
GC,N/A,QMLE-Trade,1997-4-8,0.0538491
GC,N/A,QMLE-Trade,1997-4-10,0.014814
GC,N/A,QMLE-Trade,1997-4-14,0.0386772
GC,N/A,QMLE-Trade,1997-4-15,0.172416
GC,N/A,QMLE-Trade,1997-4-16,0.030212
GC,N/A,QMLE-Trade,1997-4-17,0.0101131
GC,N/A,QMLE-Trade,1997-4-18,0.0132703
GC,N/A,QMLE-Trade,1997-4-22,0.0519538
GC,N/A,QMLE-Trade,1997-4-23,0.00377647
GC,N/A,QMLE-Trade,1997-4-24,0.0183175
GC,N/A,QMLE-Trade,1997-4-25,0.0569547
GC,N/A,QMLE-Trade,1997-4-29,0.0357468
GC,N/A,QMLE-Trade,1997-4-30,0.0479923
GC,N/A,QMLE-Trade,1997-5-6,0.102782
GC,N/A,QMLE-Trade,1997-5-7,0.0254652
GC,N/A,QMLE-Trade,1997-5-8,0.0659397
GC,N/A,QMLE-Trade,1997-5-9,0.0609022
GC,N/A,QMLE-Trade,1997-5-12,0.0757827
GC,N/A,QMLE-Trade,1997-5-13,0.100206
GC,N/A,QMLE-Trade,1997-5-14,0.0614614
GC,N/A,QMLE-Trade,1997-5-15,0.0785285
GC,N/A,QMLE-Trade,1997-5-16,0.0873092
GC,N/A,QMLE-Trade,1997-5-19,0.0754326
GC,N/A,QMLE-Trade,1997-5-20,0.0854498
GC,N/A,QMLE-Trade,1997-5-21,0.0146316
GC,N/A,QMLE-Trade,1997-5-22,0.00236614
GC,N/A,QMLE-Trade,1997-5-23,0.0400206
GC,N/A,QMLE-Trade,1997-5-27,0.0491722
GC,N/A,QMLE-Trade,1997-5-28,0.0465852
GC,N/A,QMLE-Trade,1997-5-29,0.0396544
GC,N/A,QMLE-Trade,1997-5-30,0.0474508
GC,N/A,QMLE-Trade,1997-6-3,0.0677188
GC,N/A,QMLE-Trade,1997-6-4,0.0867123
GC,N/A,QMLE-Trade,1997-6-5,0.00153695
GC,N/A,QMLE-Trade,1997-6-6,0.057048
GC,N/A,QMLE-Trade,1997-6-9,0.0693949
GC,N/A,QMLE-Trade,1997-6-11,0.030679
GC,N/A,QMLE-Trade,1997-6-12,0.0514891
GC,N/A,QMLE-Trade,1997-6-13,0.00188148
GC,N/A,QMLE-Trade,1997-6-17,0.0259725
GC,N/A,QMLE-Trade,1997-6-18,0.104671
GC,N/A,QMLE-Trade,1997-6-19,0.0454046
GC,N/A,QMLE-Trade,1997-6-20,0.0328776
GC,N/A,QMLE-Trade,1997-6-23,0.136671
GC,N/A,QMLE-Trade,1997-6-24,0.0696197
GC,N/A,QMLE-Trade,1997-6-25,0.0383393
GC,N/A,QMLE-Trade,1997-6-26,0.0218928
GC,N/A,QMLE-Trade,1997-6-27,0.0524668
GC,N/A,QMLE-Trade,1997-6-30,0.054762
GC,N/A,QMLE-Trade,1997-7-1,0.0293599
GC,N/A,QMLE-Trade,1997-7-2,0.0819583
GC,N/A,QMLE-Trade,1997-7-3,0.0586518
GC,N/A,QMLE-Trade,1997-7-7,0.303338
GC,N/A,QMLE-Trade,1997-7-8,0.190973
GC,N/A,QMLE-Trade,1997-7-9,0.125119
GC,N/A,QMLE-Trade,1997-7-10,0.0730683
GC,N/A,QMLE-Trade,1997-7-11,0.0573041
GC,N/A,QMLE-Trade,1997-7-14,0.000493462
GC,N/A,QMLE-Trade,1997-7-15,0.0309803
GC,N/A,QMLE-Trade,1997-7-16,0.261033
GC,N/A,QMLE-Trade,1997-7-17,0.201912
GC,N/A,QMLE-Trade,1997-7-18,0.452711
GC,N/A,QMLE-Trade,1997-7-21,0.15791
GC,N/A,QMLE-Trade,1997-7-22,0.00305624
GC,N/A,QMLE-Trade,1997-7-23,0.085246
GC,N/A,QMLE-Trade,1997-7-25,0.0610159
GC,N/A,QMLE-Trade,1997-7-28,0.153132
GC,N/A,QMLE-Trade,1997-7-29,0.0884943
GC,N/A,QMLE-Trade,1997-7-30,0.0496977
GC,N/A,QMLE-Trade,1997-7-31,0.0177076
GC,N/A,QMLE-Trade,1997-8-1,0.0780672
GC,N/A,QMLE-Trade,1997-8-4,0.00449783
GC,N/A,QMLE-Trade,1997-8-5,0.148164
GC,N/A,QMLE-Trade,1997-8-6,0.0949273
GC,N/A,QMLE-Trade,1997-8-7,0.0781493
GC,N/A,QMLE-Trade,1997-8-11,0.0518253
GC,N/A,QMLE-Trade,1997-8-12,0.0297202
GC,N/A,QMLE-Trade,1997-8-13,0.104424
GC,N/A,QMLE-Trade,1997-8-14,0.156676
GC,N/A,QMLE-Trade,1997-8-15,0.0517463
GC,N/A,QMLE-Trade,1997-8-18,0.242532
GC,N/A,QMLE-Trade,1997-8-19,0.0454929
GC,N/A,QMLE-Trade,1997-8-20,0.0446452
GC,N/A,QMLE-Trade,1997-8-21,0.104334
GC,N/A,QMLE-Trade,1997-8-22,0.132654
GC,N/A,QMLE-Trade,1997-8-25,0.0296001
GC,N/A,QMLE-Trade,1997-8-26,0.0873497
GC,N/A,QMLE-Trade,1997-8-27,0.0156147
GC,N/A,QMLE-Trade,1997-8-28,0.087603
GC,N/A,QMLE-Trade,1997-8-29,0.0453215
GC,N/A,QMLE-Trade,1997-9-2,0.122343
GC,N/A,QMLE-Trade,1997-9-3,0.036501
GC,N/A,QMLE-Trade,1997-9-4,0.0162857
GC,N/A,QMLE-Trade,1997-9-5,0.0000702867
GC,N/A,QMLE-Trade,1997-9-8,0.0110326
GC,N/A,QMLE-Trade,1997-9-9,0.031184
GC,N/A,QMLE-Trade,1997-9-10,0.00806377
GC,N/A,QMLE-Trade,1997-9-11,0.122577
GC,N/A,QMLE-Trade,1997-9-12,0.039113
GC,N/A,QMLE-Trade,1997-9-15,0.0382408
GC,N/A,QMLE-Trade,1997-9-18,0.0134048
GC,N/A,QMLE-Trade,1997-9-24,0.0795554
GC,N/A,QMLE-Trade,1997-9-25,0.159445
GC,N/A,QMLE-Trade,1997-9-26,0.0846097
GC,N/A,QMLE-Trade,1997-9-29,0.0541939
GC,N/A,QMLE-Trade,1997-9-30,0.189483
GC,N/A,QMLE-Trade,1997-10-1,0.242853
GC,N/A,QMLE-Trade,1997-10-2,0.0916361
GC,N/A,QMLE-Trade,1997-10-3,0.143679
GC,N/A,QMLE-Trade,1997-10-6,0.0563156
GC,N/A,QMLE-Trade,1997-10-7,0.0510786
GC,N/A,QMLE-Trade,1997-10-8,0.118857
GC,N/A,QMLE-Trade,1997-10-9,0.327615
GC,N/A,QMLE-Trade,1997-10-10,0.0473122
GC,N/A,QMLE-Trade,1997-10-13,0.0554948
GC,N/A,QMLE-Trade,1997-10-15,0.145096
GC,N/A,QMLE-Trade,1997-10-16,0.149682
GC,N/A,QMLE-Trade,1997-10-17,0.067802
GC,N/A,QMLE-Trade,1997-10-20,0.0575778
GC,N/A,QMLE-Trade,1997-10-21,0.0167338
GC,N/A,QMLE-Trade,1997-10-22,0.0031742
GC,N/A,QMLE-Trade,1997-10-23,0.0658765
GC,N/A,QMLE-Trade,1997-10-24,0.0919427
GC,N/A,QMLE-Trade,1997-10-27,0.155127
GC,N/A,QMLE-Trade,1997-10-28,0.186935
GC,N/A,QMLE-Trade,1997-10-29,0.104861
GC,N/A,QMLE-Trade,1997-10-30,0.113101
GC,N/A,QMLE-Trade,1997-10-31,0.301064
GC,N/A,QMLE-Trade,1997-11-3,0.104069
GC,N/A,QMLE-Trade,1997-11-4,0.0276899
GC,N/A,QMLE-Trade,1997-11-5,0.143172
GC,N/A,QMLE-Trade,1997-11-6,0.0441863
GC,N/A,QMLE-Trade,1997-11-7,0.0938138
GC,N/A,QMLE-Trade,1997-11-10,0.0856854
GC,N/A,QMLE-Trade,1997-11-11,0.00213308
GC,N/A,QMLE-Trade,1997-11-12,0.105717
GC,N/A,QMLE-Trade,1997-11-13,0.0256064
GC,N/A,QMLE-Trade,1997-11-14,0.330341
GC,N/A,QMLE-Trade,1997-11-17,0.0800919
GC,N/A,QMLE-Trade,1997-11-18,0.208778
GC,N/A,QMLE-Trade,1997-11-19,0.0312352
GC,N/A,QMLE-Trade,1997-11-20,0.0314094
GC,N/A,QMLE-Trade,1997-11-21,0.0315551
GC,N/A,QMLE-Trade,1997-11-24,0.304478
GC,N/A,QMLE-Trade,1997-11-25,0.108507
GC,N/A,QMLE-Trade,1997-11-26,0.196777
GC,N/A,QMLE-Trade,1997-12-1,0.146107
GC,N/A,QMLE-Trade,1997-12-2,0.0166848
GC,N/A,QMLE-Trade,1997-12-3,0.117989
GC,N/A,QMLE-Trade,1997-12-4,0.202463
GC,N/A,QMLE-Trade,1997-12-5,0.0661801
GC,N/A,QMLE-Trade,1997-12-8,0.00070685
GC,N/A,QMLE-Trade,1997-12-9,0.139868
GC,N/A,QMLE-Trade,1997-12-10,0.1132
GC,N/A,QMLE-Trade,1997-12-11,0.207971
GC,N/A,QMLE-Trade,1997-12-12,0.0417442
GC,N/A,QMLE-Trade,1997-12-15,0.0878233
GC,N/A,QMLE-Trade,1997-12-16,0.00551508
GC,N/A,QMLE-Trade,1997-12-17,0.181312
GC,N/A,QMLE-Trade,1997-12-18,0.079767
GC,N/A,QMLE-Trade,1997-12-19,0.0990836
GC,N/A,QMLE-Trade,1997-12-22,0.0658374
GC,N/A,QMLE-Trade,1997-12-23,0.200324
GC,N/A,QMLE-Trade,1997-12-24,0.140935
GC,N/A,QMLE-Trade,1997-12-29,0.170734
GC,N/A,QMLE-Trade,1997-12-30,0.00195832
GC,N/A,QMLE-Trade,1997-12-31,0.0902371
GC,N/A,QMLE-Trade,1998-1-6,0.0860051
GC,N/A,QMLE-Trade,1998-1-12,0.0435055
GC,N/A,QMLE-Trade,1998-1-13,0.242284
GC,N/A,QMLE-Trade,1998-1-14,0.352424
GC,N/A,QMLE-Trade,1998-1-16,0.061758
GC,N/A,QMLE-Trade,1998-1-20,0.157406
GC,N/A,QMLE-Trade,1998-1-21,0.166489
GC,N/A,QMLE-Trade,1998-1-22,0.0105931
GC,N/A,QMLE-Trade,1998-1-26,0.358872
GC,N/A,QMLE-Trade,1998-1-27,0.180637
GC,N/A,QMLE-Trade,1998-1-28,0.420505
GC,N/A,QMLE-Trade,1998-1-29,0.206889
GC,N/A,QMLE-Trade,1998-2-2,0.093082
GC,N/A,QMLE-Trade,1998-2-3,0.268553
GC,N/A,QMLE-Trade,1998-2-4,0.239738
GC,N/A,QMLE-Trade,1998-2-5,0.386353
GC,N/A,QMLE-Trade,1998-2-6,0.199169
GC,N/A,QMLE-Trade,1998-2-9,0.0895971
GC,N/A,QMLE-Trade,1998-2-11,0.125053
GC,N/A,QMLE-Trade,1998-2-23,0.123315
GC,N/A,QMLE-Trade,1998-2-24,0.0863671
GC,N/A,QMLE-Trade,1998-2-27,0.136853
GC,N/A,QMLE-Trade,1998-3-2,0.0781858
GC,N/A,QMLE-Trade,1998-3-5,0.152058
GC,N/A,QMLE-Trade,1998-3-17,0.141309
GC,N/A,QMLE-Trade,1998-3-18,0.181703
GC,N/A,QMLE-Trade,1998-3-23,0.281113
GC,N/A,QMLE-Trade,1998-3-24,0.130114
GC,N/A,QMLE-Trade,1998-3-31,0.127047
GC,N/A,QMLE-Trade,1998-4-3,0.139582
GC,N/A,QMLE-Trade,1998-4-6,0.427842
GC,N/A,QMLE-Trade,1998-4-14,0.0865447
GC,N/A,QMLE-Trade,1998-4-16,0.147276
GC,N/A,QMLE-Trade,1998-4-23,0.0722545
GC,N/A,QMLE-Trade,1998-4-24,0.0702478
GC,N/A,QMLE-Trade,1998-4-28,0.066255
GC,N/A,QMLE-Trade,1998-4-30,0.194673
GC,N/A,QMLE-Trade,1998-5-4,0.0682303
GC,N/A,QMLE-Trade,1998-5-7,0.111344
GC,N/A,QMLE-Trade,1998-5-8,0.10293
GC,N/A,QMLE-Trade,1998-5-11,0.138515
GC,N/A,QMLE-Trade,1998-5-13,0.23018
GC,N/A,QMLE-Trade,1998-5-14,0.138402
GC,N/A,QMLE-Trade,1998-5-15,0.151642
GC,N/A,QMLE-Trade,1998-5-18,0.0651005
GC,N/A,QMLE-Trade,1998-5-27,0.221229
GC,N/A,QMLE-Trade,1998-6-2,0.129216
GC,N/A,QMLE-Trade,1998-6-3,0.093697
GC,N/A,QMLE-Trade,1998-6-5,0.0816035
GC,N/A,QMLE-Trade,1998-6-8,0.27364
GC,N/A,QMLE-Trade,1998-6-9,0.228822
GC,N/A,QMLE-Trade,1998-6-10,0.16703
GC,N/A,QMLE-Trade,1998-6-11,0.351445
GC,N/A,QMLE-Trade,1998-6-12,0.0869382
GC,N/A,QMLE-Trade,1998-6-15,0.125956
GC,N/A,QMLE-Trade,1998-6-16,0.229069
GC,N/A,QMLE-Trade,1998-6-18,0.120381
GC,N/A,QMLE-Trade,1998-6-19,0.139374
GC,N/A,QMLE-Trade,1998-6-22,0.134836
GC,N/A,QMLE-Trade,1998-6-24,0.105783
GC,N/A,QMLE-Trade,1998-6-29,0.0871062
GC,N/A,QMLE-Trade,1998-6-30,0.100892
GC,N/A,QMLE-Trade,1998-7-8,0.0938967
GC,N/A,QMLE-Trade,1998-7-13,0.132936
GC,N/A,QMLE-Trade,1998-7-21,0.0391606
GC,N/A,QMLE-Trade,1998-7-23,0.0713936
GC,N/A,QMLE-Trade,1998-12-3,0.118691
GC,N/A,QMLE-Trade,1998-12-17,0.0948971
GC,N/A,QMLE-Trade,1999-1-4,0.0578597
GC,N/A,QMLE-Trade,1999-1-5,0.108473
GC,N/A,QMLE-Trade,1999-1-6,0.0746017
GC,N/A,QMLE-Trade,1999-1-7,0.155205
GC,N/A,QMLE-Trade,1999-1-8,0.0240675
GC,N/A,QMLE-Trade,1999-1-11,0.116253
GC,N/A,QMLE-Trade,1999-1-12,0.219322
GC,N/A,QMLE-Trade,1999-1-13,0.117648
GC,N/A,QMLE-Trade,1999-1-14,0.144274
GC,N/A,QMLE-Trade,1999-1-15,0.0906299
GC,N/A,QMLE-Trade,1999-1-19,0.0660042
GC,N/A,QMLE-Trade,1999-1-20,0.122275
